date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:10:30	3666/3666	---M--	200	added ('OK')	text/html	etag:%224a331e9b-e52-35469eae04ec0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/55/4.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/55/4.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:30	2923/2923	---M--	200	added ('OK')	text/html	etag:%224a87a9ff-b6b-35469eae04ec0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/55/4/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/55/4/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:31	2669/2669	---M--	200	added ('OK')	text/html	etag:%224b048524-a6d-35469eae04ec0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/55/4/1/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/55/4/1/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:31	1765/1765	---M--	200	added ('OK')	text/html	etag:%224a331e9a-6e5-35469eae04ec0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/55/3.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/55/3.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:32	2059/2059	---M--	200	added ('OK')	text/html	etag:%224b704c53-80b-35469eae04ec0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/55/3/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/55/3/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:33	1726/1726	---M--	200	added ('OK')	text/html	etag:%224a331e99-6be-35469eae04ec0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/55/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/55/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:33	1427/1427	---M--	200	added ('OK')	text/html	etag:%224ac84a83-593-35469eb882780%22	http://tldp.org/LDP/khg/HyperNews/get/khg/52.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/52.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:34	1330/1330	---M--	200	added ('OK')	text/html	etag:%224ac84a82-532-35469eb882780%22	http://tldp.org/LDP/khg/HyperNews/get/khg/51.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/51.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:34	1271/1271	---M--	200	added ('OK')	text/html	etag:%224ac84a81-4f7-35469eb882780%22	http://tldp.org/LDP/khg/HyperNews/get/khg/49.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/49.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:35	1873/1873	---M--	200	added ('OK')	text/html	etag:%224ac84a80-751-35469eb9769c0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/47.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/47.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:35	1830/1830	---M--	200	added ('OK')	text/html	etag:%224ae32fd1-726-35469eae04ec0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/47/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/47/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:36	1517/1517	---M--	200	added ('OK')	text/html	etag:%224ac84a7f-5ed-35469eba6ac00%22	http://tldp.org/LDP/khg/HyperNews/get/khg/38.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/38.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:36	1375/1375	---M--	200	added ('OK')	text/html	etag:%224a36665e-55f-35469eae04ec0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/38/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/38/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:37	1387/1387	---M--	200	added ('OK')	text/html	etag:%224a36665f-56b-35469eae04ec0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/38/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/38/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:38	2506/2506	---M--	200	added ('OK')	text/html	etag:%224ac84a7e-9ca-35469eba6ac00%22	http://tldp.org/LDP/khg/HyperNews/get/khg/35.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/35.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:38	1809/1809	---M--	200	added ('OK')	text/html	etag:%224a1b788c-711-35469eae04ec0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/35/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/35/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:39	1644/1644	---M--	200	added ('OK')	text/html	etag:%224aa2d4aa-66c-35469eae04ec0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/35/1/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/35/1/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:39	1691/1691	---M--	200	added ('OK')	text/html	etag:%224aa2d4a9-69b-35469eae04ec0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/35/1/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/35/1/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:40	1968/1968	---M--	200	added ('OK')	text/html	etag:%224ba6266d-7b0-35469eae04ec0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/35/1/1/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/35/1/1/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:40	1955/1955	---M--	200	added ('OK')	text/html	etag:%224a553838-7a3-35469eba6ac00%22	http://tldp.org/LDP/khg/HyperNews/get/khg/34.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/34.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:41	1203/1203	---M--	200	added ('OK')	text/html	etag:%224a0c7bdd-4b3-35469eba6ac00%22	http://tldp.org/LDP/khg/HyperNews/get/khg/31.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/31.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:42	1338/1338	---M--	200	added ('OK')	text/html	etag:%224a0c7bd8-53a-35469eba6ac00%22	http://tldp.org/LDP/khg/HyperNews/get/khg/30.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/30.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:42	1142/1142	---M--	200	added ('OK')	text/html	etag:%224a0c7bce-476-35469eba6ac00%22	http://tldp.org/LDP/khg/HyperNews/get/khg/29.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/29.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:43	1930/1930	---M--	200	added ('OK')	text/html	etag:%224a559c9a-78a-35469eba6ac00%22	http://tldp.org/LDP/khg/HyperNews/get/khg/27.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/27.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:43	1758/1758	---M--	200	added ('OK')	text/html	etag:%224a559c91-6de-35469eba6ac00%22	http://tldp.org/LDP/khg/HyperNews/get/khg/25.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/25.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:44	1358/1358	---M--	200	added ('OK')	text/html	etag:%224a2cc0b9-54e-35469ead10c80%22	http://tldp.org/LDP/khg/HyperNews/get/khg/25/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/25/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:45	1339/1339	---M--	200	added ('OK')	text/html	etag:%224a2cc0ba-53b-35469ead10c80%22	http://tldp.org/LDP/khg/HyperNews/get/khg/25/3.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/25/3.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:45	1634/1634	---M--	200	added ('OK')	text/html	etag:%224a389deb-662-35469eba6ac00%22	http://tldp.org/LDP/khg/HyperNews/get/khg/21.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/21.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:46	1312/1312	---M--	200	added ('OK')	text/html	etag:%224a4e119e-520-35469ead10c80%22	http://tldp.org/LDP/khg/HyperNews/get/khg/21/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/21/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:46	1154/1154	---M--	200	added ('OK')	text/html	etag:%224a389de4-482-35469eba6ac00%22	http://tldp.org/LDP/khg/HyperNews/get/khg/20.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/20.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:47	1858/1858	---M--	200	added ('OK')	text/html	etag:%224a316226-742-35469ead10c80%22	http://tldp.org/LDP/khg/HyperNews/get/khg/20/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/20/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:47	1467/1467	---M--	200	added ('OK')	text/html	etag:%224b2c8f67-5bb-35469eb9769c0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/18.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/18.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:48	2381/2381	---M--	200	added ('OK')	text/html	etag:%224b352740-94d-35469ead10c80%22	http://tldp.org/LDP/khg/HyperNews/get/khg/18/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/18/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:49	2162/2162	---M--	200	added ('OK')	text/html	etag:%224a6dc1a3-872-35469eb9769c0%22	http://tldp.org/LDP/khg/HyperNews/get/khg/15.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/15.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:49	2335/2335	---M--	200	added ('OK')	text/html	etag:%224a7e4d75-91f-35469ead10c80%22	http://tldp.org/LDP/khg/HyperNews/get/khg/15/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/15/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:50	2155/2155	---M--	200	added ('OK')	text/html	etag:%224a0c5e81-86b-35469ead10c80%22	http://tldp.org/LDP/khg/HyperNews/get/khg/15/2/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/15/2/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:50	2087/2087	---M--	200	added ('OK')	text/html	etag:%224ac9c1eb-827-35469ead10c80%22	http://tldp.org/LDP/khg/HyperNews/get/khg/15/2/2/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/15/2/2/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:51	2715/2715	---M--	200	added ('OK')	text/html	etag:%224a8a53ea-a9b-35469ead10c80%22	http://tldp.org/LDP/khg/HyperNews/get/khg/15/2/2/2/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/15/2/2/2/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:51	1762/1762	---M--	200	added ('OK')	text/html	etag:%224a0c5e80-6e2-35469ead10c80%22	http://tldp.org/LDP/khg/HyperNews/get/khg/15/2/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/15/2/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:52	1350/1350	---M--	200	added ('OK')	text/html	etag:%224a7e4d74-546-35469ead10c80%22	http://tldp.org/LDP/khg/HyperNews/get/khg/15/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/15/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:53	3458/3458	---M--	200	added ('OK')	text/html	etag:%224a9f9c6f-d82-35469eb78e540%22	http://tldp.org/LDP/khg/HyperNews/get/khg/9.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/9.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:53	2004/2004	---M--	200	added ('OK')	text/html	etag:%224b723388-7d4-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/9/7.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/9/7.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:54	1474/1474	---M--	200	added ('OK')	text/html	etag:%224b723387-5c2-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/9/6.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/9/6.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:54	2418/2418	---M--	200	added ('OK')	text/html	etag:%224b1be8c4-972-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/9/6/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/9/6/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:55	1886/1886	---M--	200	added ('OK')	text/html	etag:%224b1be8c3-75e-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/9/6/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/9/6/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:55	1534/1534	---M--	200	added ('OK')	text/html	etag:%224b723386-5fe-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/9/5.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/9/5.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:56	1877/1877	---M--	200	added ('OK')	text/html	etag:%224ba50751-755-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/9/5/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/9/5/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:56	2467/2467	---M--	200	added ('OK')	text/html	etag:%224b723385-9a3-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/9/4.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/9/4.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:57	2233/2233	---M--	200	added ('OK')	text/html	etag:%224ab8a7a8-8b9-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/9/4/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/9/4/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:58	1563/1563	---M--	200	added ('OK')	text/html	etag:%224b723384-61b-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/9/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/9/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:58	2319/2319	---M--	200	added ('OK')	text/html	etag:%224b723383-90f-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/9/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/9/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:59	2135/2135	---M--	200	added ('OK')	text/html	etag:%224a2c4bbf-857-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/9/1/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/9/1/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:10:59	1919/1919	---M--	200	added ('OK')	text/html	etag:%224a9f9c62-77f-35469eb78e540%22	http://tldp.org/LDP/khg/HyperNews/get/khg/7.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/7.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:00	2510/2510	---M--	200	added ('OK')	text/html	etag:%224b33cfc8-9ce-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/7/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/7/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:00	2787/2787	---M--	200	added ('OK')	text/html	etag:%224a0c7bd7-ae3-35469eb78e540%22	http://tldp.org/LDP/khg/HyperNews/get/khg/3.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/3.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:01	2446/2446	---M--	200	added ('OK')	text/html	etag:%224b3e6509-98e-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/3/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/3/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:02	2375/2375	---M--	200	added ('OK')	text/html	etag:%224af01cca-947-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/3/1/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/3/1/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:02	11166/11166	---M--	404	error ('Not%20Found')	text/html	etag:%224a115933-2b9e-4d30c5cbd6b5f%22	http://tldp.org/LDP/khg/HyperNews/get/www-personal.engin.umich.edu/~kylef	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/www-personal.engin.umich.edu/_kylef.10ac.delayed	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:03	2035/2035	---M--	200	added ('OK')	text/html	etag:%224a8e19d7-7f3-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/3/1/1/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/3/1/1/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:03	1952/1952	---M--	200	added ('OK')	text/html	etag:%224af01ccb-7a0-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/3/1/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/3/1/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:04	1632/1632	---M--	200	added ('OK')	text/html	etag:%224b3e650a-660-35469eac1ca40%22	http://tldp.org/LDP/khg/HyperNews/get/khg/3/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/3/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:05	4504/4504	---M--	200	added ('OK')	text/html	etag:%224a389de3-1198-35469eb78e540%22	http://tldp.org/LDP/khg/HyperNews/get/khg/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:05	1557/1557	---M--	200	added ('OK')	text/html	etag:%224ab685bf-615-35469eab28800%22	http://tldp.org/LDP/khg/HyperNews/get/khg/2/5.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/2/5.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:06	2120/2120	---M--	200	added ('OK')	text/html	etag:%224ab685bd-848-35469eab28800%22	http://tldp.org/LDP/khg/HyperNews/get/khg/2/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/2/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:11	2335/2335	---M--	200	added ('OK')	text/html	etag:%224b6f463f-91f-35469eab28800%22	http://tldp.org/LDP/khg/HyperNews/get/khg/2/2/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/2/2/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:12	2178/2178	---M--	200	added ('OK')	text/html	etag:%224b41466c-882-35469eab28800%22	http://tldp.org/LDP/khg/HyperNews/get/khg/2/2/1/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/2/2/1/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:13	2716/2716	---M--	200	added ('OK')	text/html	etag:%224b0bedb3-a9c-35469eab28800%22	http://tldp.org/LDP/khg/HyperNews/get/khg/2/2/1/1/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/2/2/1/1/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:14	4598/4598	---M--	200	added ('OK')	text/html	etag:%224ab685bc-11f6-35469eab28800%22	http://tldp.org/LDP/khg/HyperNews/get/khg/2/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/2/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:14	4728/4728	---M--	200	added ('OK')	text/html	etag:%224acd6b8b-1278-35469eab28800%22	http://tldp.org/LDP/khg/HyperNews/get/khg/2/1/4.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/2/1/4.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:15	1990/1990	---M--	200	added ('OK')	text/html	etag:%224aa8a047-7c6-35469eab28800%22	http://tldp.org/LDP/khg/HyperNews/get/khg/2/1/4/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/2/1/4/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:15	2886/2886	---M--	200	added ('OK')	text/html	etag:%224aa8a046-b46-35469eab28800%22	http://tldp.org/LDP/khg/HyperNews/get/khg/2/1/4/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/2/1/4/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:16	3231/3231	---M--	200	added ('OK')	text/html	etag:%224a1ffc4c-c9f-35469eab28800%22	http://tldp.org/LDP/khg/HyperNews/get/khg/2/1/4/1/2.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/2/1/4/1/2.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:17	3016/3016	---M--	200	added ('OK')	text/html	etag:%224a1ef538-bc8-35469eab28800%22	http://tldp.org/LDP/khg/HyperNews/get/khg/2/1/4/1/2/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/2/1/4/1/2/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:17	2224/2224	---M--	200	added ('OK')	text/html	etag:%224aee8fc4-8b0-35469eb78e540%22	http://tldp.org/LDP/khg/HyperNews/get/khg/1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/khg/HyperNews/get/khg/1.html	(from http://tldp.org/LDP/khg/HyperNews/get/khg.html)
07:11:18	344/344	---M--	200	added ('OK')	text/css	etag:%224ad6b3ec-158-3289373121380%22	http://tldp.org/LDP/gs/gs.css	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/gs/gs.css	(from http://tldp.org/LDP/gs/gs.html)
07:11:19	27832/27832	---M--	200	added ('OK')	text/html	etag:%224b36793d-6cb8-32ab944663fc0%22	http://tldp.org/LDP/gs/node1.html	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/gs/node1.html	(from http://tldp.org/LDP/gs/gs.html)
07:11:19	172/172	---M--	200	added ('OK')	image/gif	etag:%224b36793b-ac-32ab9374950c0%22	http://tldp.org/LDP/gs/next_motif.gif	/home/debian/Documents/learning.praveengorla/The_Linux_Documentation_Project/tldp.org/LDP/gs/next_motif.gif	(from http://tldp.org/LDP/gs/gs.html)
